unix,time,slot,sps,db,mem,pc,out,inc,cpu
1611898424,49511,422866,-9,1616204807,2120585216,43,0,0,5.92
1611898425,49512,422866,-9,1616208081,2120585216,43,151,40,5.12
1611898426,49513,422866,-9,1616208081,2120585216,43,15,0,5.73
1611898427,49514,422867,-9,1616208081,2120585216,43,4938,4094,7.27
1611898428,49515,422867,-9,1616213396,2120585216,43,0,0,9.32
1611898429,49516,422867,-9,1616214326,2120585216,43,804,757,5.77
1611898430,49517,422867,-9,1616219236,2120585216,43,0,0,5.25
1611898431,49518,422867,-9,1616221281,2120585216,43,1308,77,5.11
1611898432,49519,422867,-9,1616223739,2120585216,43,0,0,3.89
1611898433,49520,422867,-9,1616225378,2120585216,43,0,0,4.25
1611898434,49521,422867,-9,1616225378,2120728576,43,303,664,5.90
1611898435,49522,422867,-9,1616237262,2120728576,43,9230,1634,12.84
1611898436,49523,422867,-9,1616272483,2120728576,43,35572,15903,5.50
1611898437,49524,422867,-9,1616281490,2120728576,43,703,6435,3.00
1611898438,49525,422867,-9,1616282310,2120728576,43,6114,1856,1.50
1611898439,49526,422867,-9,1616282719,2120728576,43,17914,16474,6.76
1611898440,49527,422868,-9,1616299706,2120728576,43,2162,1891,3.01
1611898441,49528,422868,-9,1616302571,2120728576,43,11135,2907,5.26
1611898442,49529,422868,-9,1616312812,2120728576,43,1121,6193,7.75
1611898443,49530,422868,-9,1616317613,2120728576,43,363,53,4.38
1611898444,49531,422868,-9,1616320479,2120728576,43,5097,318,2.26
1611898445,49532,422868,-9,1616320888,2120728576,43,377,387,3.50
1611898446,49533,422868,-9,1616322525,2120728576,43,0,0,8.14
1611898447,49534,422868,-9,1616338502,2120728576,43,40933,7916,33.13
1611898448,49535,422868,-9,1616354886,2120728576,43,2448,835,4.25
1611898449,49536,422868,-9,1616356938,2120982528,43,0,0,3.14
1611898450,49537,422868,-9,1616357758,2120982528,43,0,0,4.12
1611898451,49538,422869,-9,1616368446,2120982528,43,353,5267,5.88
1611898452,49539,422869,-9,1616369900,2120982528,43,82,95,5.49
1611898453,49540,422869,-9,1616373583,2120982528,43,1275,66,5.50
1611898454,49541,422869,-9,1616381368,2120982528,44,465,70,5.13
1611898455,49542,422869,-9,1616383415,2120982528,43,3843,1493,4.01
1611898456,49543,422869,-9,1616385054,2120982528,43,233,6338,7.63
1611898457,49544,422869,-9,1616385758,2120982528,43,981,385,3.26
1611898458,49545,422869,-9,1616387805,2120982528,43,412,12,9.49
1611898459,49546,422869,-9,1616409518,2120982528,44,3882,939,8.39
1611898460,49547,422869,-9,1616424264,2120982528,44,0,0,7.92
1611898461,49548,422869,-9,1616438599,2120982528,44,6829,388,4.38
1611898462,49549,422869,-9,1616439828,2120982528,44,0,0,4.77
1611898463,49550,422870,-9,1616447774,2120982528,44,1883,2158,6.48
1611898464,49551,422870,-9,1616449252,2120982528,44,53,1101,4.14
1611898465,49552,422870,-9,1616449662,2120982528,44,4307,569,6.36
1611898466,49553,422870,-9,1616455812,2120982528,44,0,0,4.73
1611898467,49554,422870,-9,1616457451,2120982528,44,0,0,5.24
1611898468,49555,422870,-9,1616460317,2121170944,44,15,0,4.12
1611898469,49556,422870,-9,1616460317,2121170944,31,245,1214,6.90
1611898470,49557,422870,-9,1616462066,2121170944,31,0,0,13.52
1611898471,49558,422870,-9,1616479264,2121170944,31,56,39,6.37
1611898472,49559,422870,-9,1616491142,2121170944,31,393,3611,4.26
1611898473,49560,422870,-9,1616492779,2122960896,31,112,74,3.38
1611898474,49561,422870,-9,1616492779,2122960896,32,8068,432,1.88
1611898475,49562,422870,-9,1616492779,2122960896,32,141,2425,7.04
1611898476,49563,422871,-9,1616515446,2122960896,32,0,53,5.13
1611898477,49564,422871,-9,1616516266,2122960896,32,0,0,4.89
1611898478,49565,422871,-9,1616518723,2122960896,33,88,91,3.14
1611898479,49566,422871,-9,1616520777,2122960896,33,2670,3170,4.40
1611898480,49567,422871,-9,1616528558,2122960896,33,3618,445,3.13
1611898481,49568,422871,-9,1616530604,2122960896,33,15,0,2.50
1611898482,49569,422871,-9,1616531014,2122960896,33,149,200,31.84
1611898483,49570,422871,-9,1616541661,2122960896,33,18274,3092,5.75
1611898484,49571,422871,-9,1616550260,2121519104,33,0,26,3.51
1611898485,49572,422871,-9,1616553542,2121519104,33,9083,897,1.12
1611898486,49573,422871,-9,1616553542,2121519104,33,3819,36,3.13
1611898487,49574,422871,-9,1616553542,2121519104,33,879,120,4.14
1611898488,49575,422872,-9,1616559427,2121519104,33,0,0,4.12
1611898489,49576,422872,-9,1616559427,2121592832,33,13,31,3.13
1611898490,49577,422872,-9,1616562701,2121592832,33,262,146,2.50
1611898491,49578,422872,-9,1616563520,2121592832,33,719,732,3.12
1611898492,49579,422872,-9,1616565159,2121592832,33,0,26,4.01
1611898493,49580,422872,-9,1616566386,2121592832,33,58,72,4.40
1611898494,49581,422872,-9,1616567204,2121592832,34,0,0,10.76
1611898495,49582,422872,-9,1616597110,2121592832,34,0,0,5.51
1611898496,49583,422872,-9,1616603254,2121592832,34,15,12,5.68
1611898497,49584,422872,-9,1616603663,2121592832,35,3825,624,8.39
1611898498,49585,422872,-9,1616607048,2121592832,35,0,0,6.02
1611898499,49586,422873,-9,1616616313,2121592832,35,0,26,3.89
1611898500,49587,422873,-9,1616616313,2121592832,35,0,13,5.01
1611898501,49588,422873,-9,1616619186,2121592832,35,0,13,3.25
1611898502,49589,422873,-9,1616622461,2121592832,35,0,0,6.20
1611898503,49590,422873,-9,1616625328,2121592832,35,0,0,4.24
1611898504,49591,422873,-9,1616626147,2121592832,36,13,92,5.62
1611898505,49592,422873,-9,1616626147,2121592832,36,1365,197,2.89
1611898506,49593,422873,-9,1616626966,2121592832,36,1042,4966,11.18
1611898508,49595,422873,-9,1616656868,2121592832,36,3201,568,2.25
1611898509,49596,422873,-9,1616657277,2121830400,36,0,0,4.00
1611898510,49597,422873,-9,1616658506,2121830400,36,7772,611,3.50
1611898511,49598,422873,-9,1616658506,2121830400,37,578,2458,6.11
1611898512,49599,422874,-9,1616665456,2121830400,37,393,4699,7.74
1611898513,49600,422874,-9,1616667723,2121830400,37,0,0,6.62
1611898514,49601,422874,-9,1616668953,2121830400,38,1154,416,4.76
1611898515,49602,422874,-9,1616671819,2121830400,37,0,0,4.76
1611898516,49603,422874,-9,1616678373,2121830400,37,0,0,5.38
1611898517,49604,422874,-9,1616680010,2121830400,37,0,0,2.99
1611898518,49605,422874,-9,1616680829,2121830400,37,192,147,6.76
1611898519,49606,422874,-9,1616688207,2121830400,37,11683,4852,20.33
1611898520,49607,422874,-9,1615243667,2121830400,37,1163,215,20.13
1611898521,49608,422874,-9,1615248582,2121830400,37,12160,1549,3.65
1611898522,49609,422874,-9,1615248991,2121830400,37,17129,1139,2.88
1611898523,49610,422874,-9,1615248991,2121830400,37,1290,2431,7.49
1611898524,49611,422875,-9,1615259436,2122113024,37,86,40,4.14
1611898525,49612,422875,-9,1615263122,2122113024,37,1419,1843,5.74
1611898526,49613,422875,-9,1615268445,2122113024,37,0,0,5.01
1611898527,49614,422875,-9,1615270904,2122113024,38,6430,602,5.99
1611898528,49615,422875,-9,1615273771,2122113024,37,0,0,5.74
1611898529,49616,422875,-9,1615273771,2122113024,37,0,0,4.14
1611898530,49617,422875,-9,1615274180,2122113024,38,0,0,7.47
1611898531,49618,422875,-9,1615286062,2122113024,39,10813,4894,12.77
1611898532,49619,422875,-9,1614084642,2122113024,39,11306,10903,4.89
1611898533,49620,422875,-9,1614090376,2122113024,38,2852,518,4.27
1611898534,49621,422875,-9,1614092833,2118651904,38,6414,555,2.25
1611898535,49622,422875,-9,1614093243,2118651904,38,14397,3485,5.77
1611898536,49623,422876,-9,1614107663,2118651904,39,5414,3590,4.23
1611898537,49624,422876,-9,1614111354,2118651904,39,4617,4461,3.27
1611898538,49625,422876,-9,1614113812,2118651904,39,4830,586,3.38
1611898539,49626,422876,-9,1614116676,2118651904,39,1315,1350,2.88
1611898540,49627,422876,-9,1614118724,2118651904,39,2173,3579,7.74
1611898541,49628,422876,-9,1614119654,2118651904,39,2105,258,4.89
1611898542,49629,422876,-9,1614120063,2118651904,40,1116,85,7.66
1611898543,49630,422876,-9,1616484069,2118651904,40,30373,9282,13.97
1611898544,49631,422876,-9,1617518041,2135375872,40,20422,7670,5.90
1611898545,49632,422876,-9,1614087524,2135375872,40,147,294,3.62
1611898546,49633,422876,-9,1614087934,2135375872,40,10284,660,3.89
1611898547,49634,422876,-9,1614088343,2135375872,40,4868,4854,35.90
1611898548,49635,422877,-9,1614110734,2135375872,40,3437,3267,5.85
1611898549,49636,422877,-9,1614111964,2114940928,40,9730,591,5.51
1611898550,49637,422877,-9,1614116062,2114940928,40,3240,474,5.26
1611898551,49638,422877,-9,1614117291,2114940928,40,2363,142,2.76
1611898552,49639,422877,-9,1614118110,2114940928,40,0,0,3.89
1611898553,49640,422877,-9,1614118110,2114940928,40,1017,1485,3.25
1611898554,49641,422877,-9,1614118110,2114940928,40,577,50,12.64
1611898555,49642,422877,-9,1614135111,2114940928,40,42631,4831,11.14
1611898556,49643,422877,-9,1614163376,2114940928,40,6009,2342,5.50
1611898557,49644,422877,-9,1614167471,2114940928,40,13,601,4.48
1611898558,49645,422877,-9,1614167471,2114940928,40,13,12,3.98
1611898559,49646,422877,-9,1614167471,2114940928,40,0,40,7.39
1611898560,49647,422878,-9,1614176483,2114940928,40,0,0,4.27
1611898561,49648,422878,-9,1614176483,2114940928,40,1204,61,3.50
1611898562,49649,422878,-9,1614179757,2114940928,40,1347,1875,2.25
1611898563,49650,422878,-9,1614180576,2114940928,40,996,368,2.38
1611898564,49651,422878,-9,1614181804,2115108864,40,15,13,4.01
1611898565,49652,422878,-9,1614181804,2115108864,40,1446,107,4.52
1611898566,49653,422878,-9,1614183853,2115108864,40,136,0,10.25
1611898567,49654,422878,-9,1614206380,2115108864,41,41872,9558,10.45
1611898568,49655,422878,-9,1614230954,2115108864,41,9935,1840,6.02
1611898569,49656,422878,-9,1614233931,2115108864,41,2881,355,7.11
1611898570,49657,422878,-9,1617667427,2115108864,41,48,829,6.01
1611898571,49658,422879,-9,1617678774,2115108864,41,13,1388,6.41
1611898572,49659,422879,-9,1617680263,2115108864,41,608,273,6.24
1611898573,49660,422879,-9,1617686404,2115108864,41,302,109,5.62
1611898574,49661,422879,-9,1617689679,2115108864,41,360,276,3.89
1611898575,49662,422879,-9,1617691317,2115108864,41,373,185,3.38
1611898576,49663,422879,-9,1617692961,2115108864,41,360,89,2.88
1611898577,49664,422879,-9,1617694190,2115108864,41,240,25,4.01
1611898578,49665,422879,-9,1617694599,2115108864,41,163,149,10.92
1611898579,49666,422879,-9,1617717121,2115108864,41,7639,2152,34.21
1611898581,49668,422879,-9,1617751527,2115108864,41,3066,2912,6.40
1611898582,49669,422879,-9,1617755215,2115108864,41,62,645,5.74
1611898583,49670,422879,-9,1617755215,2115108864,41,7358,1448,7.01
1611898584,49671,422880,-9,1617755215,2115108864,41,175,1418,14.62
1611898585,49672,422880,-9,1618079347,2135425024,41,648,181,13.45
1611898586,49673,422880,-9,1618163926,2135425024,41,268,173,4.89
1611898587,49674,422880,-9,1618165565,2135425024,41,1796,53,5.03
1611898588,49675,422880,-9,1618167205,2135425024,41,4336,250,4.86
1611898589,49676,422880,-9,1618168023,2148417536,41,115,13,3.39
1611898590,49677,422880,-9,1618168433,2148417536,41,2408,405,9.28
1611898591,49678,422880,-9,1618204472,2148417536,41,13603,2086,5.63
1611898592,49679,422880,-9,1618218400,2148417536,41,8734,8260,4.51
1611898593,49680,422880,-9,1618226591,2148417536,41,4176,182,2.63
1611898594,49681,422880,-9,1618227409,2148417536,41,1017,567,1.25
1611898595,49682,422880,-9,1618227409,2148417536,41,1193,1374,3.25
1611898596,49683,422880,-9,1618227930,2148417536,41,7515,3276,7.01
1611898597,49684,422881,-9,1618236659,2148417536,41,0,0,4.74
1611898598,49685,422881,-9,1618239936,2148417536,41,685,221,4.01
1611898599,49686,422881,-9,1618242802,2148626432,41,115,13,3.00
1611898600,49687,422881,-9,1618244030,2148626432,41,0,0,2.73
1611898601,49688,422881,-9,1618244848,2148626432,41,0,0,1.25
1611898602,49689,422881,-9,1618244848,2148626432,41,424,0,10.99
1611898603,49690,422881,-9,1618286627,2148626432,41,3526,529,7.10
1611898604,49691,422881,-9,1618298911,2148626432,41,6349,127,29.54
1611898605,49692,422881,-9,1618300549,2148626432,41,229,13,4.37
1611898606,49693,422881,-9,1618300549,2148626432,42,0,0,3.88
1611898607,49694,422881,-9,1618300549,2148626432,42,0,0,5.11
1611898608,49695,422881,-9,1618300549,2148626432,42,121,0,4.39
1611898609,49696,422881,-9,1618301778,2127097856,43,108,184,5.36
1611898610,49697,422881,-9,1618301889,2127097856,44,1083,655,4.37
1611898611,49698,422881,-9,1618303116,2127097856,44,0,0,3.75
1611898612,49699,422881,-9,1618303116,2127097856,44,13,0,1.38
1611898613,49700,422881,-9,1618303116,2127097856,44,26,13,9.49
1611898614,49701,422882,-9,1618323923,2127097856,44,1368,2265,11.85
1611898615,49702,422882,-9,1618362830,2127097856,44,516,1701,5.63
1611898616,49703,422882,-9,1618368565,2127097856,44,40,1027,4.89
1611898617,49704,422882,-9,1618371021,2127097856,43,0,0,5.64
1611898618,49705,422882,-9,1618372659,2127097856,43,121,13,2.74
1611898619,49706,422882,-9,1618373889,2127097856,43,0,13,4.76
1611898620,49707,422883,-9,1618380094,2127097856,43,88,2731,5.27
1611898621,49708,422883,-9,1618381327,2127097856,43,514,79,4.38
1611898623,49710,422883,-9,1618383781,2127097856,43,7723,2941,4.65
1611898624,49711,422883,-9,1618385829,2127097856,43,5509,6662,5.54
1611898625,49712,422883,-9,1622647285,2127097856,43,236,26,6.87
1611898626,49713,422883,-9,1613789247,2127097856,43,6061,1037,4.98
1611898627,49714,422883,-9,1613799076,2127097856,44,12160,7058,10.18
1611898628,49715,422883,-9,1613834710,2127097856,44,5201,4974,6.38
1611898629,49716,422883,-9,1613838803,2127097856,44,134,160,3.88
1611898630,49717,422883,-9,1613839622,2105257984,43,0,0,5.03
1611898631,49718,422883,-9,1613839622,2105257984,43,1965,5489,8.20
1611898632,49719,422884,-9,1613853032,2105257984,43,2079,75,5.35
1611898633,49720,422884,-9,1613855080,2105257984,44,1688,797,5.36
1611898634,49721,422884,-9,1613858767,2105257984,44,758,66,5.51
1611898635,49722,422884,-9,1613862043,2105257984,43,3313,1459,3.88
1611898636,49723,422884,-9,1613863682,2105257984,43,2757,239,3.38
1611898637,49724,422884,-9,1613864500,2105257984,43,720,1906,4.13
1611898638,49725,422884,-9,1613864909,2105257984,43,2852,383,5.78
1611898639,49726,422884,-9,1613877607,2105257984,43,15879,13802,34.12
1611898640,49727,422884,-9,1613903816,2105257984,43,11543,2831,6.59
1611898641,49728,422884,-9,1613907092,2105257984,43,10559,2133,5.24
1611898642,49729,422884,-9,1613909140,2105257984,43,14481,1640,3.75
1611898643,49730,422884,-9,1613909549,2105257984,43,1965,1792,8.41
1611898644,49731,422885,-9,1613926939,2105257984,43,11092,3136,2.76
1611898645,49732,422885,-9,1613927348,2105356288,44,10797,1369,5.16
1611898646,49733,422885,-9,1613933077,2105356288,44,591,40,5.37
1611898647,49734,422885,-9,1613935535,2105356288,43,242,26,5.11
1611898648,49735,422885,-9,1613936764,2105356288,43,615,366,3.89
1611898649,49736,422885,-9,1613937582,2105356288,43,121,13,3.76
1611898650,49737,422885,-9,1613937991,2105356288,43,2454,768,6.38
1611898651,49738,422885,-9,1613954378,2105356288,43,25893,11316,9.91
1611898652,49739,422885,-9,1613987553,2105356288,43,25554,6160,8.08
1611898653,49740,422885,-9,1613989711,2105356288,43,17273,735,4.15
1611898654,49741,422885,-9,1613991350,2105356288,44,47938,3355,1.25
1611898655,49742,422885,-9,1613991350,2118029312,44,3989,1341,7.12
1611898656,49743,422886,-9,1614003204,2118029312,44,3792,3122,3.51
1611898657,49744,422886,-9,1614003613,2118029312,44,7858,1196,5.76
1611898658,49745,422886,-9,1614009759,2118029312,44,470,53,5.01
1611898659,49746,422886,-9,1614013038,2118029312,44,242,53,2.88
1611898660,49747,422886,-9,1614013858,2118029312,45,578,26,4.62
1611898661,49748,422886,-9,1614016316,2118029312,45,5211,428,3.38
1611898662,49749,422886,-9,1614016725,2118029312,45,121,0,8.18
1611898663,49750,422886,-9,1614036384,2118029312,45,17646,5256,13.89
1611898664,49751,422886,-9,1614076129,2118029312,45,1745,411,26.34
1611898665,49752,422886,-9,1614078996,2118029312,45,1238,1480,2.75
1611898666,49753,422886,-9,1614079927,2118029312,45,578,205,7.25
1611898667,49754,422887,-9,1614079927,2118029312,45,6837,7684,4.64
1611898668,49755,422887,-9,1614092856,2118029312,45,7176,4086,3.75
1611898669,49756,422887,-9,1614098588,2118029312,45,13080,2723,4.76
1611898670,49757,422887,-9,1614102276,2118029312,45,242,26,4.74
1611898671,49758,422887,-9,1614105145,2118029312,45,733,79,3.24
1611898672,49759,422887,-9,1614105963,2118029312,45,0,0,1.25
1611898673,49760,422887,-9,1614105963,2118029312,45,3087,501,1.13
1611898674,49761,422887,-9,1614106373,2118029312,45,789,281,8.15
1611898675,49762,422887,-9,1614133819,2118029312,45,17299,10080,8.82
1611898676,49763,422887,-9,1614162079,2118029312,45,3049,417,4.38
1611898677,49764,422887,-9,1614164124,2118029312,45,780,40,4.76
1611898678,49765,422887,-9,1614164534,2118029312,44,0,13,1.74
1611898679,49766,422887,-9,1614164534,2118029312,44,11368,3702,7.41
1611898680,49767,422888,-9,1614181807,2118029312,44,1247,12602,7.44
1611898681,49768,422888,-9,1614183646,2118029312,44,1822,292,3.99
1611898682,49769,422888,-9,1614189381,2118029312,44,1652,345,5.26
1611898683,49770,422888,-9,1614195118,2118029312,44,1095,185,3.75
1611898684,49771,422888,-9,1614196757,2118029312,44,700,79,4.88
1611898685,49772,422888,-9,1614197577,2118029312,44,0,0,3.75
1611898686,49773,422888,-9,1614197987,2118029312,44,121,13,9.31
1611898687,49774,422888,-9,1614225429,2118029312,44,6063,3806,10.30
1611898688,49775,422888,-9,1614256557,2118029312,44,3201,1925,4.00
1611898689,49776,422888,-9,1614259424,2118029312,44,0,12,4.26
1611898690,49777,422888,-9,1614259424,2118029312,44,2150,171,1.50
1611898691,49778,422889,-9,1614259424,2118029312,44,1060,2680,31.62
1611898692,49779,422889,-9,1614267709,2118029312,44,110,1083,3.24
1611898693,49780,422889,-9,1614270984,2118029312,44,1421,1056,5.28
1611898694,49781,422889,-9,1614275610,2118029312,44,874,231,7.40
1611898695,49782,422889,-9,1614278476,2118029312,44,0,13,3.38
1611898696,49783,422889,-9,1614279294,2118029312,44,0,13,4.12
1611898697,49784,422889,-9,1614281341,2118029312,44,0,0,4.01
1611898698,49785,422889,-9,1614281750,2118029312,44,2599,1549,10.78
1611898699,49786,422889,-9,1614316568,2118029312,44,10843,1795,7.12
1611898700,49787,422889,-9,1614336632,2118029312,44,805,541,2.38
1611898701,49788,422889,-9,1614337458,2118029312,44,2725,351,4.37
1611898702,49789,422889,-9,1614337458,2118029312,44,127,3646,7.40
1611898703,49790,422890,-9,1614352368,2118029312,44,0,0,5.85
1611898704,49791,422890,-9,1614354242,2118029312,44,0,0,6.12
1611898705,49792,422890,-9,1614359156,2118029312,44,1910,755,2.13
1611898706,49793,422890,-9,1614360793,2118029312,44,121,13,2.88
1611898707,49794,422890,-9,1614361611,2118029312,44,133,65,4.26
1611898708,49795,422890,-9,1614364070,2118029312,44,2600,282,3.99
1611898709,49796,422890,-9,1614364070,2118029312,44,0,0,3.40
1611898710,49797,422890,-9,1614365707,2118029312,44,2846,1867,12.20
1611898711,49798,422890,-9,1614403399,2118029312,44,6114,920,4.37
1611898712,49799,422890,-9,1614408724,2118029312,44,740,2984,5.26
1611898713,49800,422890,-9,1614410362,2118029312,44,4726,621,5.63
1611898714,49801,422890,-9,1614410771,2118029312,44,1982,94,5.49
1611898715,49802,422890,-9,1614410771,2118029312,44,0,0,3.64
1611898716,49803,422891,-9,1614416220,2118029312,44,64,735,4.37
1611898717,49804,422891,-9,1614416939,2118029312,44,1538,124,2.88
1611898718,49805,422891,-9,1614418985,2118029312,44,1804,278,4.64
1611898720,49807,422891,-9,1614420214,2118029312,44,1033,79,4.01
1611898721,49808,422891,-9,1614424307,2118029312,44,2665,1975,1.62
1611898722,49809,422891,-9,1614424307,2118029312,44,2324,6774,7.14
1611898723,49810,422891,-9,1614429013,2118029312,44,30189,15673,30.88
1611898724,49811,422891,-9,1614454407,2118029312,44,4714,1563,10.93
1611898725,49812,422891,-9,1614461779,2103214080,44,121,0,3.88
1611898726,49813,422891,-9,1614462189,2103214080,44,5593,871,5.00
1611898727,49814,422891,-9,1614462189,2103214080,44,1197,1183,7.05
1611898728,49815,422892,-9,1614473488,2103214080,44,134,0,5.25
1611898729,49816,422892,-9,1614474717,2103214080,44,6233,2355,6.51
1611898730,49817,422892,-9,1614480862,2103341056,44,2062,471,4.27
1611898731,49818,422892,-9,1614482910,2103341056,44,242,26,4.73
1611898732,49819,422892,-9,1614484957,2103341056,44,125,896,3.51
1611898733,49820,422892,-9,1614484957,2103341056,44,181,56,5.26
1611898734,49821,422892,-9,1614485366,2103341056,44,1218,699,7.12
1611898735,49822,422892,-9,1614492329,2103341056,44,36174,18393,13.36
1611898736,49823,422892,-9,1614535749,2103341056,44,7723,2173,7.86
1611898737,49824,422892,-9,1614543127,2103341056,44,644,2538,8.36
1611898738,49825,422892,-9,1614544875,2103341056,44,121,13,2.87
1611898739,49826,422892,-9,1614545284,2103341056,44,14726,4779,4.87
1611898740,49827,422893,-9,1614553978,2103619584,44,0,25,2.51
1611898741,49828,422893,-9,1614556437,2103619584,44,1034,66,4.14
1611898742,49829,422893,-9,1614560125,2103619584,44,1611,688,2.88
1611898743,49830,422893,-9,1614561763,2103619584,44,119,13,2.14
1611898744,49831,422893,-9,1614562173,2103619584,44,5319,789,1.13
1611898745,49832,422893,-9,1614562173,2103877632,44,0,13,2.00
1611898746,49833,422893,-9,1614562583,2103877632,44,367,624,5.38
1611898747,49834,422893,-9,1614575282,2103877632,44,20768,7651,19.97
1611898748,49835,422893,-9,1614608047,2103877632,44,11952,1346,21.31
1611898749,49836,422893,-9,1614615007,2103877632,44,1109,2671,2.63
1611898750,49837,422893,-9,1614616647,2104094720,44,227,9848,6.64
1611898751,49838,422893,-9,1614626771,2104094720,44,2723,1408,9.00
1611898752,49839,422894,-9,1614637788,2104094720,44,5228,7380,3.87
1611898753,49840,422894,-9,1614639172,2104094720,44,712,83,5.03
1611898754,49841,422894,-9,1614642856,2104094720,44,1288,264,2.62
1611898755,49842,422894,-9,1614644496,2104107008,44,328,292,2.37
1611898756,49843,422894,-9,1614644905,2104107008,44,267,40,2.26
1611898757,49844,422894,-9,1614645315,2104107008,44,121,13,1.13
1611898758,49845,422894,-9,1614645725,2104107008,44,939,683,8.32
1611898759,49846,422894,-9,1614665385,2104107008,44,18616,3279,9.28
1611898760,49847,422894,-9,1614690363,2104340480,44,2535,7153,4.26
1611898761,49848,422894,-9,1614692000,2104340480,44,3355,158,3.89
1611898762,49849,422894,-9,1614695685,2104340480,44,102,219,2.76
1611898763,49850,422894,-9,1614696094,2104340480,44,2029,2318,6.27
1611898764,49851,422895,-9,1614705042,2104340480,44,174,3346,7.38
1611898765,49852,422895,-9,1614705562,2104340480,44,1615,401,4.75
1611898766,49853,422895,-9,1614709249,2104340480,44,0,13,2.62
1611898767,49854,422895,-9,1614709658,2104340480,44,282,275,2.39
1611898768,49855,422895,-9,1614712112,2104340480,44,1051,408,3.38
1611898769,49856,422895,-9,1614712930,2104340480,44,0,0,4.03
1611898770,49857,422895,-9,1614712930,2104340480,44,753,134,9.61
1611898771,49858,422895,-9,1614737097,2104340480,44,10132,1002,9.89
1611898772,49859,422895,-9,1614758390,2104340480,44,242,26,4.01
1611898773,49860,422895,-9,1614760847,2104340480,44,276,109,3.39
1611898774,49861,422895,-9,1614761256,2104340480,44,992,547,5.48
1611898775,49862,422896,-9,1614767121,2104840192,44,0,13,4.39
1611898776,49863,422896,-9,1614768250,2104840192,44,350,13,6.37
1611898777,49864,422896,-9,1614773574,2104840192,44,757,1232,5.50
1611898778,49865,422896,-9,1614776850,2104840192,44,240,38,7.74
1611898779,49866,422896,-9,1614779008,2104840192,44,121,0,3.62
1611898780,49867,422896,-9,1614779828,2105106432,44,0,0,3.88
1611898781,49868,422896,-9,1614779828,2105106432,44,36,168,4.64
1611898782,49869,422896,-9,1614781056,2105106432,44,590,935,30.46
1611898783,49870,422896,-9,1614788019,2105106432,44,46353,4201,14.68
1611898784,49871,422896,-9,1614836767,2105106432,44,7471,803,5.49
1611898785,49872,422896,-9,1614842907,2105237504,44,12111,275,3.52
1611898786,49873,422896,-9,1614843317,2105237504,44,121,180,6.27
1611898787,49874,422897,-9,1614853593,2105237504,44,4705,325,3.01
1611898788,49875,422897,-9,1614855232,2105237504,44,3979,1364,5.65
1611898789,49876,422897,-9,1614860966,2105237504,44,2452,403,3.76
1611898790,49877,422897,-9,1614865065,2105237504,44,288,173,5.51
1611898791,49878,422897,-9,1614866703,2105237504,44,370,1190,5.01
1611898792,49879,422897,-9,1614867933,2105237504,44,0,0,5.85
1611898793,49880,422897,-9,1614867933,2105237504,44,48,43,5.12
1611898794,49881,422897,-9,1614868342,2105237504,44,727,0,11.70
1611898795,49882,422897,-9,1614902749,2105237504,44,5082,1025,6.75
1611898796,49883,422897,-9,1614915033,2105237504,44,38981,4815,5.26
1611898797,49884,422897,-9,1614916672,2105237504,44,1214,157,3.00
1611898798,49885,422897,-9,1614917901,2105237504,44,3678,261,4.64
1611898799,49886,422898,-9,1614927901,2105237504,44,0,13,1.25
1611898800,49887,422898,-9,1614927901,2105356288,44,87,226,3.49
1611898801,49888,422898,-9,1614930357,2105356288,44,8542,898,5.12
1611898802,49889,422898,-9,1614936090,2105356288,44,4580,302,4.49
1611898803,49890,422898,-9,1614936499,2105356288,44,2267,177,1.75
1611898804,49891,422898,-9,1614936909,2105356288,44,1740,89,1.50
1611898805,49892,422898,-9,1614936909,2105356288,44,415,398,2.00
1611898806,49893,422898,-9,1614937727,2105356288,44,469,183,12.16
1611898807,49894,422898,-9,1614975005,2105356288,44,5403,788,33.37
1611898808,49895,422898,-9,1614990156,2105356288,44,1074,446,4.39
1611898809,49896,422898,-9,1614995077,2105356288,44,606,16,4.76
1611898810,49897,422898,-9,1614995077,2103132160,44,11827,192,1.88
1611898811,49898,422898,-9,1614995077,2103132160,44,107,106,7.35
1611898812,49899,422899,-9,1615007501,2103132160,44,0,0,2.63
1611898814,49901,422899,-9,1615008730,2103132160,44,0,0,5.25
1611898815,49902,422899,-9,1615015281,2103132160,44,560,142,3.12
1611898816,49903,422899,-9,1615016919,2103132160,44,586,491,2.01
1611898817,49904,422899,-9,1615017738,2103132160,44,137,179,4.25
1611898818,49905,422899,-9,1615018557,2103132160,44,0,0,2.74
1611898819,49906,422899,-9,1615021423,2103132160,44,29592,13424,12.44
1611898820,49907,422899,-9,1615057469,2103132160,44,523,1257,7.53
1611898821,49908,422899,-9,1615070583,2103132160,44,59,5153,8.62
1611898822,49909,422899,-9,1615071604,2103132160,44,5645,4606,1.88
1611898823,49910,422899,-9,1615072014,2103132160,44,11850,8881,5.87
1611898824,49911,422900,-9,1615083301,2103132160,44,488,62,5.13
1611898825,49912,422900,-9,1615086167,2103562240,44,242,40,4.14
1611898826,49913,422900,-9,1615088215,2103562240,44,2074,391,3.38
1611898827,49914,422900,-9,1615091089,2103562240,44,0,13,5.24
1611898828,49915,422900,-9,1615091089,2103562240,44,0,0,3.65
1611898829,49916,422900,-9,1615091089,2103562240,44,496,173,4.76
